,roles,companies,locations,experience,salary,Dates,PresentDate,skills
2259,Sr. NoSQL Engineer/Administrator,R1 RCM,"Noida, Hyderabad, Chennai",3-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Performance tuningAutomationData modelingRDBMSMySQLHealthcareApplication developmentAnalytics
2260,First line field manager,Tablets India Ltd.,Bengaluru,4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Sales RepresentativeArea salesOperationsSupervisionManagementFieldSalesLine
2261,"Sr Solution Architect, D&T, SAP BODS",West Pharmaceutical Services,Bengaluru,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Solution architecturePerformance tuningData migrationSAPAnalyticalPharmaIntegration testingHealthcare
2262,Manager-Customer Service & Channel Management (F/M/D),Freudenberg Medical,Bengaluru,10-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data analysisSAPSalesNetworkingData managementField salesCustomer supportCustomer service
2263,Regional Sales Manager,Biopharmacieaa,Bengaluru,1-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Interpersonal skillsSales strategyTeam managementPDFSenior managementDermatologyPharmaSales management
2264,Network Engineer,Global Pharma Tek,Bengaluru,5-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,WirelessNetworkingQOSLANSNMPTroubleshootingciscoInformation technology
2265,Electronic Hardware Delivery Manager,Astrome Technologies,Bengaluru,6-11 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TelecomHealth insuranceNetworkingProject managementAnalogMixed signalProject planningFirmware
2266,Hiring Executive/Sr. Exe- Production Dept-Biotechnology/microbiology,Globion,Hyderabad,2-4 Yrs,Not disclosed,16 Days Ago,2024-11-24,BiotechnologyPharmacySRMicrobiologyProductionExecutive hiringHiring
2267,"Required MD / DNB / DCH Pediatrics For Haryana, Rajasthan & Punjab","Well Established Multi-Specialty & Multi-Super Specialty Hospital in Haryana, Rajasthan, Punjab, H.P","HARYANA RAJASTHAN, PUNJAB HP, DELHI-NCR PERIPHERY",0-5 Yrs,Not disclosed,7 Days Ago,2024-11-24,consultant pediatricspediatricianpaediatricianpediatricsmd paediatricsdnb paediatricspaediatricsneonatologist
2268,"Wanted MD or DNB or Diploma in Anesthesia -Haryana, Rajasthan & Punjab","Well Established Multi-Specialty & Multi-Super Specialty Hospital in Haryana, Rajasthan, Punjab, H.P","HARYANA RAJASTHAN, PUNJAB HP, DELHI-NCR PERIPHERY",0-5 Yrs,Not disclosed,7 Days Ago,2024-11-24,anaesthesiologistmd anesthesiaanesthesiaconsultant anesthesiaintensivistanesthetistanaesthesiologyconsultant anaesthesia
2269,Front Office Executive,HCL Healthcare,"Vijayawada, Nagpur, Hyderabad",6-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,AdministrationFront officeFront Office ExecutiveUsageNursingBillingManagementEPABX
2270,Team Leader- Engineering & Projects- API,Glochem Industries,"Hyderabad, Telangana",8-10 Yrs,6.5-7.5 Lacs PA,30 Days Ago,2024-11-24,Maintenance EngineeringPlant MaintenanceMechanical EngineeringEngineeringHVACWater SystemUtility MaintenanceAutoCAD
2271,Staff Nurse,VTekis Consultancy,"Hyderabad, Kozhikode",1-2 Yrs,2.5-3 Lacs PA,30+ Days Ago,2024-11-24,Staff NurseGNMPatient CareNursingGnm Nursing
2272,Gynaecologist,Medico Hub,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",1-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Interpersonal skillsQuality improvementTime managementAnalyticalPatient careHealth care servicesHealthcareDNB
2273,Senior Software Engineer - Automation,Becton Dickinson,Bengaluru,2-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,automation frameworkAutomationGITDevelopment ManagerTDDArtificial IntelligenceAgileTroubleshooting
2274,Receptionist,M V Hospital,Bengaluru(Koramangala),2-5 Yrs,Not disclosed,10 Days Ago,2024-11-24,Receptionist ActivitiesReception
2275,"IT Manager - Onsite - Shamshabad, Hyderabad",Cronus Pharma,"Hyderabad(Mamidipally), Shamshabad",10-15 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Vmware InfrastructureCyber SecurityNetwork ArchitectureFirewall ManagementServer AdministrationNMSActive Directory AdministrationDLP
2277,Area Sales Executive,Piramal Pharma Limited,"Varanasi, Bengaluru",1-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Supply chainTSODistribution managementClaimsTeam developmentDistributor handlingFMCGStakeholder management
2278,GROUP LEADER - ARD,Receps,Hyderabad,2-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,GROUP LEADER - ARDGroup LeadershipLeadership
2279,GROUP LEADER - CRD,Receps,Hyderabad,3-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,CRDLeadershipGroup Leadership
2280,Specialist. Microbiology,Aster Medcity,Bengaluru,1-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Microbiology
2281,Product Manager,Mindbloom,Bengaluru,8-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical DirectorUsageExcelFocusGeneticsWellnessmarket dataResearch
2282,Product Manager,Mindbloom,Hyderabad,8-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical DirectorUsageExcelFocusGeneticsWellnessmarket dataResearch
2283,Automation Engineer,Highbrow Technologies,Bengaluru,7-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Computer scienceautomation frameworkAutomationTesting toolsTDDJavascriptTest casesJIRA
2284,Automation Engineer,Highbrow Technologies,Hyderabad,7-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Computer scienceautomation frameworkAutomationTesting toolsTDDJavascriptTest casesJIRA
2285,"Lead Developer, Generative AI Navigator (GAIN) Platform",Sandoz,Hyderabad,10-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Computer scienceSolution architectureArchitectureUser interface designingEnterprise architectureProject managementDiversity and InclusionStrategic planning
2286,Innovation Manager,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Supply chainComputer scienceManager Quality AssuranceFront endData managementManager Quality ControlDocument managementData warehousing
2287,"Global Solution Owner, Data & Analytics Platform, Technology",Sandoz,"Warangal, Hyderabad, Nizamabad",5-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Solution architectureChange managementAutomationPerformance managementEnterprise architectureProject managementStrategic planningAgile
2288,Global Program Manager TechOps Indirect Procurement,Sandoz,Hyderabad,10-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Relationship managementBusiness servicesData analysisChange managementAutomationUsageMS AccessAnalytical
2289,Global Procurement Category Manager Biologics and Cell & Gene,Sandoz,Hyderabad,5-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Business servicesTechnology managementUsageClaimsProject managementDemand managementContract manufacturingRisk management
2290,Global Category Manager BT and MCE Governance APAC,Sandoz,Hyderabad,10-15 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ProcurementService managementBusiness servicesData managementProject managementPharmaHealthcareSpanish
2291,Manager - Forecasting,Sandoz,"Warangal, Hyderabad, Nizamabad",5-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Digital mediaBusiness analysisProject managementBusiness analyticsAnalyticalHealthcareBusiness intelligenceStakeholder management
2292,Manager - Field Effectiveness,Sandoz,Hyderabad,4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Digital mediaPharmaBusiness analyticsAnalyticalResource allocationManager Quality ControlDigital marketingEconometrics
2293,LDC IT Planning Manager,Sandoz,Hyderabad,4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Stakeholder EngagementChange managementERPTeam managementProject managementAnalyticalMS OfficeProject delivery
2294,LDC - Data Business Manager - Operations,Sandoz,Hyderabad,5-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ProcurementBusiness processSupply chain managementSales operationsProject managementData qualityRisk managementBusiness continuity
2295,Incentive Calculations Manager,Sandoz,"Warangal, Hyderabad, Nizamabad",4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Team managementSales operationsStaffingBusiness analyticsAnalyticalMarket researchCustomer servicePharmacovigilance
2296,H2R Services Expert,Sandoz,Hyderabad,5-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Process designCareer developmentData analysisPayrollSAPHRISAnalyticalAgile
2297,"Governance and Risk Manager, Technology",Sandoz,"Warangal, Hyderabad, Nizamabad",6-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Relationship managementManager Quality AssuranceAudit complianceInformation securityRisk assessmentCompliance managementInformation managementBusiness partnering
2298,Global QMS RDQ Specialist,Sandoz,Hyderabad,4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingAdministrationUsageLMSManagement systemsProject managementControl systemLife sciences
2299,Global Clinical Publishing Associate,Sandoz,Hyderabad,1-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ReworkData analysisPublishingOperational excellenceProject managementclinical developmentRegulatory complianceManager Quality Control
2300,"GL Sol Eng , Autmtn & Intgtn Plt, Tech",Sandoz,"Warangal, Hyderabad, Nizamabad",4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Solution architectureArchitecturePerformance managementConsultingenterprise businessArchitectural designManagementResource management
2301,"Functional Lead, Compliance Analytics and Reporting",Sandoz,"Warangal, Hyderabad, Nizamabad",15-17 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Computer scienceCROManager Internal AuditAutomationData managementPharmaAnalyticalRisk assessment
2302,Forecasting Manager,Sandoz,"Warangal, Hyderabad, Nizamabad",5-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Email marketingBusiness analysisProject managementBusiness analyticsAnalyticalAnalogHealthcareDigital marketing
2303,Expert- Data Science,Sandoz,Hyderabad,3-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data analysisComplianceArchitectureProject managementFormulationPharmaInstrumentationMATLAB
2304,End-to-End Supply Network Planning Manager,Sandoz,Hyderabad,12-14 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ProcurementSupply chain managementSAPSales operationsLean manufacturingBusiness planningHSEGMP
2305,eCompliance Manager,Sandoz,Hyderabad,10-15 Yrs,Not disclosed,30+ Days Ago,2024-11-24,operational supportManager Quality AssurancePharmacycorporate auditLife sciencesRisk managementInformation technologyCRM
2306,Drawing & Documentation-Executive,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Engineering servicesHVACArchitectureAutoCADPlant engineeringProject managementMEPREVIT
2307,Data Integrity & e-compliance Manager.,Sandoz,"Warangal, Hyderabad, Nizamabad",6-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Manager Quality AssuranceAnalyticalRisk assessmentShop floorAgileInstrumentationData qualityRisk management
2308,Data Engineering Manager - Data Services,Sandoz,Hyderabad,6-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ProcurementSupply chainData modelingStrategic planningBusiness planningBusiness strategyGMPForecasting
2309,Content & Education Specialist,Sandoz,Hyderabad,3-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,NetworkingProject managementBusiness analyticsAnalyticalPharmaInformation managementDigital marketingStakeholder management
2310,Cloud Platform Engineer,Sandoz,Hyderabad,4-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,IT servicesData analysisAutomationManager Quality AssurancePerformance managementAgileSoftware development life cycleData processing
2311,Clinical Trial Supply Manager,Sandoz,Hyderabad,5-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Supply chain managementProduction planningProject managementPackagingGMPHSEICTRisk management
2312,Clinical Project Manager,Sandoz,Hyderabad,5-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,CROPublishingData managementPharmaClinical trialsClinical researchHealthcareManager Quality Control
2313,Clinical Data Specialist II,Sandoz,Hyderabad,3-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data analysisGCPProject managementProcess improvementClinical trialsclinical developmentClinical researchMonitoring
2314,Clinical Data Specialist I,Sandoz,Hyderabad,3-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data managementGCPProject managementPharmaClinical trialsclinical developmentClinical researchIssue resolution
2315,Civil Architectural Structural - Executive,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,HVACSenior ExecutiveProject managementConsultingProject planningSchedulingHSEBudgeting
2316,C&Q Engineer - Senior Executive,Sandoz,Hyderabad,10-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,HVACISOSenior ExecutiveProject managementProject planningSchedulingHSEBudgeting
2317,"Business process expert - Life Sciences(Regulatory, CSR, PV)",Sandoz,Hyderabad,2-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Business processData analysisPerformance managementBusiness analysisAnalyticalClinical trialsClinical researchLife sciences
2318,Business Data Migration Expert - Sales management,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,data cleansingERPData migrationContract managementStrategic planningBusiness planningScrumData quality
2319,Business Data Migration Expert - Manufacturing,Sandoz,Hyderabad,5-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Supply chainERPProduction planningManagement consultingStrategic planningBusiness planningData collectionBusiness strategy
2320,Business Data Migration Expert - Customer master,Sandoz,Hyderabad,4-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,data cleansingERPData migrationData collectionStrategic planningBusiness planningData qualityBusiness strategy
2321,Sr. Specialist DDIT ISC Cyber Solutions Engineering,Sandoz,Hyderabad,3-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Business servicesRCAAutomationInformation securityActive directorymicrosoftRisk managementContinuous improvement
2322,Sr. Spec. DDIT IES Cloud Engineering,Sandoz,Hyderabad,5-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data analysisChange managementManager Quality AssuranceData managementSystem integrationDisaster recoveryRisk managementInformation technology
2323,Specialist Resource Management,Sandoz,Hyderabad,4-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Service deliveryrisk complianceoperational supportOperational excellencePeople developmentFinanceData collectionFinancial management
2324,Service Design Expert - O365 Services,Sandoz,Hyderabad,10-14 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Change managementPerformance managementNetworkingagile project managementCustomer experienceapplication architecturemicrosoftOperations
2325,Trial Vendor Senior Manager,Sandoz,Hyderabad,6-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ProcurementOperations managementQuality standardsProject managementProcess improvementReconciliationClinical trialsProject planning
2326,Team Leader,Sandoz,Hyderabad,8-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Web analyticsStaffingProject managementPharmaBusiness analyticsAnalyticalBusiness intelligenceDigital marketing
2327,T&L Operational Expert,Sandoz,Hyderabad,3-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingLMSMatrixSystem maintenanceComplianceManagement systemsLife sciencesManagement
2328,Sr.Spec.DDIT ISC Gov Indep.Control Asses,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,CismAutomationCisaInformation securityIT risk managementRisk managementStakeholder managementSDLC
2329,Sr. Spec. DDIT ISC SecOps IAM,Sandoz,Hyderabad,4-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Relationship managementAutomationProject managementProblem managementRisk managementContinuous improvementSecurity operationsOperations
2330,Sr. Spec. DDIT IES Projects,Sandoz,Hyderabad,10-12 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Change managementService levelTeam managementProject financeStaffingBudgetingResource managementStakeholder management
2331,Sr. Spec. DDIT IES Projects,Sandoz,Hyderabad,4-6 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Change managementService levelTeam managementProject financeStaffingBudgetingResource managementStakeholder management
2332,Sr. Spec. DDIT IES O365 Sec. & Compl.,Sandoz,Hyderabad,8-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,security complianceDemand analysisProject managementService delivery managementCustomer serviceapplication architecturemicrosoftRisk management
2333,Sr. Scientist - Materials science,Sandoz,"Warangal, Hyderabad, Nizamabad",5-9 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Organic chemistryChemical analysisHSEGMPTroubleshootingMolecular biologyContinuous improvementHPLC
2334,Sr. Bus. Analyst DDIT US&I CPM,Sandoz,Hyderabad,3-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Product managementData analysisSAPAccess managementPharmaBusiness process modelingTest casesJIRA
2335,Sr Specialist - DevOps Engineer,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,AutomationWeb servicesPerformance managementProject managementConfiguration managementTroubleshootingRisk managementSDLC
2336,Sr Principal Observability Engineer,Sandoz,Hyderabad,10-15 Yrs,Not disclosed,30+ Days Ago,2024-11-24,AdministrationData analysisAutomationLinuxData collectionTechnical LeadContinuous improvementStakeholder management
2337,Specialist-Quality Operations,Sandoz,Hyderabad,4-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Equipment qualificationQCFinished productsNetworkingAnalyticalPharmaManager Quality ControlEquipment calibration
2338,Specialist Quality Operations,Sandoz,Hyderabad,6-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,PLMService levelManager Quality AssuranceSAPProcess improvementPharmaAgileManager Quality Control
2339,Specialist IT Risk Assurance,Sandoz,Hyderabad,3-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,risk complianceManager Internal AuditDue diligenceManager Quality AssurancePerformance managementProcess improvementAnalyticalIncident management
2340,Specialist / Associate Manager - MS&T,Sandoz,Hyderabad,5-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ERPMinitabManager Quality AssurancePharmaRisk assessmentHSEGMPbiomedical
2341,Specialist - Quality Operations,Sandoz,Hyderabad,3-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Product qualityManager Quality AssuranceManufacturing processAnalyticalQuality ManagerBiochemistryManager Quality ControlGMP
2342,Specialist - Quality Operations,Sandoz,Hyderabad,4-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,OPEXQCManager Quality AssuranceCompliancePharmaManager Quality ControlGMPContinuous improvement
2343,Specialist - Product Complaints - QOP,Sandoz,Hyderabad,5-8 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Order managementMarket complaintsManager Quality AssuranceProcess improvementPharmaData collectionManager Quality ControlGMP
2344,Specialist - Artwork Operations,Sandoz,"Warangal, Hyderabad, Nizamabad",3-7 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data analysisAutomationERPSupply chain managementPMPPharmaManager Quality ControlHSE
